CustomerID,Total_Purchases,Recency,Frequency,Monetary,Average_Spent,R_Score,F_Score,M_Score,RFM_Score,Customer_Type,Is_Returning
17054,5,28,5,1356.33,16.34132530120482,3,4,3,343,Loyal,True
17058,3,82,3,1179.89,19.030483870967743,2,3,3,233,Others,True
17059,5,30,5,3095.04,5.9981395348837205,3,4,4,344,Loyal,True
17060,1,266,1,234.24,46.848,1,2,1,121,Others,False
17061,11,74,11,5232.2300000000005,52.850808080808086,2,4,4,244,Others,True
17062,4,314,4,538.37,7.691,1,3,2,132,Others,True
17063,7,21,7,1461.14,18.732564102564105,3,4,3,343,Loyal,True
17064,3,59,3,859.35,13.860483870967743,2,3,3,233,Others,True
17068,21,12,21,4552.14,15.378851351351353,4,4,4,444,Loyal,True
17069,9,28,9,2709.7000000000003,18.948951048951052,3,4,4,344,Loyal,True
17070,1,114,1,312.14,4.8771875,2,2,2,222,Others,False
17071,9,28,9,2429.03,17.350214285714287,3,4,4,344,Loyal,True
17073,4,18,4,1446.09,8.310862068965516,4,3,3,433,Loyal,True
17075,4,18,4,834.12,10.832727272727272,4,3,3,433,Loyal,True
17076,3,36,3,841.0799999999999,33.6432,3,3,3,333,Loyal,True
17078,2,36,2,378.2,13.507142857142856,3,2,2,322,Others,True
17079,1,78,1,118.80000000000001,59.400000000000006,2,2,1,221,Others,False
17080,2,22,2,287.62,35.9525,3,2,1,321,Others,True
17081,2,25,2,290.16,4.53375,3,2,1,321,Others,True
17082,2,33,2,2003.85,24.738888888888887,3,2,4,324,Others,True
17083,3,109,3,1405.78,27.034230769230767,2,3,3,233,Others,True
17084,2,35,2,2949.75,18.208333333333332,3,2,4,324,Others,True
17085,5,123,5,1566.65,8.377807486631017,2,4,3,243,Others,True
17086,6,7,6,2050.08,21.355,4,4,4,444,Loyal,True
17088,4,28,4,1991.01,17.313130434782607,3,3,4,334,Loyal,True
17090,7,4,7,2043.95,32.4436507936508,4,4,4,444,Loyal,True
17091,9,3,9,3827.76,19.629538461538463,4,4,4,444,Loyal,True
17092,4,50,4,1777.78,14.22224,3,3,4,334,Loyal,True
17094,1,322,1,302.0,21.571428571428573,1,2,1,121,Others,False
17095,3,23,3,1324.16,17.894054054054056,3,3,3,333,Loyal,True
17096,4,15,4,1022.13,21.294375,4,3,3,433,Loyal,True
17097,8,2,8,954.42,4.523317535545024,4,4,3,443,Loyal,True
17100,2,18,2,971.74,14.949846153846154,4,2,3,423,Loyal,True
17101,4,10,4,1621.73,38.61261904761905,4,3,3,433,Loyal,True
17102,1,262,1,25.5,25.5,1,2,1,121,Others,False
17105,2,159,2,665.78,7.397555555555555,1,2,2,122,Others,True
17107,6,33,6,10815.43,25.874234449760767,3,4,4,344,Loyal,True
17109,6,29,6,885.04,7.564444444444444,3,4,3,343,Loyal,True
17110,1,165,1,163.29999999999998,13.608333333333333,1,2,1,121,Others,False
17111,1,47,1,248.61,8.287,3,2,1,321,Others,False
17114,8,6,8,808.62,6.367086614173228,4,4,3,443,Loyal,True
17115,3,8,3,837.5,21.474358974358974,4,3,3,433,Loyal,True
17117,1,288,1,116.19999999999999,12.91111111111111,1,2,1,121,Others,False
17118,1,318,1,157.02,15.702000000000002,1,2,1,121,Others,False
17119,2,3,2,606.91,17.340285714285713,4,2,2,422,Loyal,True
17120,1,233,1,307.46,17.08111111111111,1,2,2,122,Others,False
17122,1,119,1,138.32,19.759999999999998,2,2,1,221,Others,False
17123,1,162,1,345.29999999999995,38.36666666666666,1,2,2,122,Others,False
17124,1,185,1,298.89,9.3403125,1,2,1,121,Others,False
17125,1,50,1,259.35,6.483750000000001,3,2,1,321,Others,False
17126,5,152,5,1004.75,3.8644230769230767,1,4,3,143,Others,True
17128,1,335,1,157.09,11.220714285714285,1,2,1,121,Others,False
17131,5,5,5,2463.17,18.38186567164179,4,4,4,444,Loyal,True
17133,7,16,7,4892.240000000001,181.1940740740741,4,4,4,444,Loyal,True
17134,2,107,2,425.0,17.708333333333332,2,2,2,222,Others,True
17135,7,16,7,1139.73,21.917884615384615,4,4,3,443,Loyal,True
17138,1,276,1,380.5,15.854166666666666,1,2,2,122,Others,False
17139,12,16,12,10668.47,22.31897489539749,4,4,4,444,Loyal,True
17140,1,247,1,465.32,23.266,1,2,2,122,Others,False
17142,1,239,1,579.0,38.6,1,2,2,122,Others,False
17144,2,1,2,984.57,20.511875,4,2,3,423,Loyal,True
17146,3,106,3,749.78,21.422285714285714,2,3,3,233,Others,True
17147,4,23,4,1714.59,21.167777777777776,3,3,4,334,Loyal,True
17148,1,52,1,124.88,13.875555555555556,2,2,1,221,Others,False
17152,3,195,3,1689.5,120.67857142857143,1,3,4,134,Others,True
17153,1,24,1,213.78,15.27,3,2,1,321,Others,False
17154,1,75,1,329.34,14.319130434782608,2,2,2,222,Others,False
17155,2,18,2,251.70000000000002,12.585,4,2,1,421,Loyal,True
17157,2,8,2,319.0,24.53846153846154,4,2,2,422,Loyal,True
17158,3,32,3,1266.97,18.91,3,3,3,333,Loyal,True
17159,3,22,3,1538.88,15.236435643564358,3,3,3,333,Loyal,True
17160,6,31,6,3518.03,15.362576419213974,3,4,4,344,Loyal,True
17162,10,29,10,1715.46,16.494807692307692,3,4,4,344,Loyal,True
17163,2,22,2,293.1,58.620000000000005,3,2,1,321,Others,True
17164,7,33,7,2467.35,17.134375,3,4,4,344,Loyal,True
17165,1,284,1,158.68,15.868,1,2,1,121,Others,False
17166,2,39,2,206.34,17.195,3,2,1,321,Others,True
17169,2,58,2,835.78,15.477407407407407,2,2,3,223,Others,True
17171,1,289,1,224.91,14.056875,1,2,1,121,Others,False
17172,1,79,1,317.76,21.184,2,2,2,222,Others,False
17173,8,5,8,3766.6,43.79767441860465,4,4,4,444,Loyal,True
17174,1,218,1,59.9,14.975,1,2,1,121,Others,False
17175,4,44,4,1443.69,22.915714285714287,3,3,3,333,Loyal,True
17176,1,202,1,306.13,20.408666666666665,1,2,1,121,Others,False
17179,3,178,3,711.79,8.897375,1,3,3,133,Others,True
17180,4,56,4,796.03,6.218984375,2,3,3,233,Others,True
17181,2,57,2,239.92000000000002,10.431304347826087,2,2,1,221,Others,True
17183,6,8,6,3347.31,45.85356164383562,4,4,4,444,Loyal,True
17186,2,47,2,144.0,72.0,3,2,1,321,Others,True
17187,1,227,1,203.95,20.395,1,2,1,121,Others,False
17188,7,11,7,2474.23,29.455119047619046,4,4,4,444,Loyal,True
17189,2,106,2,384.40000000000003,6.301639344262296,2,2,2,222,Others,True
17190,2,59,2,444.74,23.40736842105263,2,3,2,232,Others,True
17191,7,28,7,2095.13,8.840210970464135,3,4,4,344,Loyal,True
17193,7,36,7,1699.3000000000002,53.103125000000006,3,4,4,344,Loyal,True
17194,2,274,2,262.62,9.055862068965517,1,3,1,131,Others,True
17197,1,30,1,1013.01,34.93137931034483,3,2,3,323,Others,False
17198,3,24,3,692.22,7.210625,3,3,3,333,Loyal,True
17201,1,54,1,342.63,8.56575,2,2,2,222,Others,False
17203,6,36,6,3563.85,23.446381578947367,3,4,4,344,Loyal,True
17204,4,175,4,1564.56,27.448421052631577,1,3,3,133,Others,True
17205,1,54,1,384.08,29.544615384615383,2,2,2,222,Others,False
17206,1,53,1,204.24,29.177142857142858,2,2,1,221,Others,False
17211,8,27,8,2317.2200000000003,10.982085308056874,3,4,4,344,Loyal,True
17212,1,253,1,226.85,56.7125,1,2,1,121,Others,False
17213,7,40,7,2781.23,17.71484076433121,3,4,4,344,Loyal,True
17214,6,60,6,1069.1200000000001,10.37980582524272,2,4,3,243,Others,True
17217,1,234,1,113.5,12.61111111111111,1,2,1,121,Others,False
17218,10,4,10,1960.72,7.155912408759124,4,4,4,444,Loyal,True
17219,1,32,1,114.23,4.5692,3,2,1,321,Others,False
17220,14,24,14,3198.25,6.775953389830509,3,4,4,344,Loyal,True
17221,2,7,2,335.13,5.319523809523809,4,3,2,432,Loyal,True
17222,1,65,1,354.15,12.648214285714285,2,2,2,222,Others,False
17223,2,310,2,426.79,8.71,1,3,2,132,Others,True
17226,1,309,1,393.49,18.73761904761905,1,2,2,122,Others,False
17227,6,19,6,939.32,19.985531914893617,3,4,3,343,Loyal,True
17228,8,16,8,1906.09,9.16389423076923,4,4,4,444,Loyal,True
17229,2,96,2,318.76,6.782127659574468,2,3,2,232,Others,True
17230,8,264,8,3638.41,52.73057971014492,1,4,4,144,Others,True
17231,10,12,10,3174.32,5.867504621072089,4,4,4,444,Loyal,True
17232,2,3,2,421.52,11.708888888888888,4,3,2,432,Loyal,True
17233,1,35,1,190.88,7.6352,3,2,1,321,Others,False
17234,1,183,1,149.89000000000001,10.706428571428573,1,2,1,121,Others,False
17235,2,25,2,550.06,18.96758620689655,3,3,2,332,Others,True
17236,6,13,6,916.13,8.725047619047618,4,4,3,443,Loyal,True
17237,2,11,2,314.69,16.562631578947368,4,3,2,432,Loyal,True
17238,17,3,17,3744.65,6.615989399293286,4,4,4,444,Loyal,True
17239,1,313,1,382.5,25.5,1,2,2,122,Others,False
17242,2,108,2,1135.04,28.375999999999998,2,3,3,233,Others,True
17243,26,1,26,8676.85,21.692125,4,4,4,444,Loyal,True
17244,1,53,1,954.9,30.80322580645161,2,2,3,223,Others,False
17245,1,205,1,171.45,19.049999999999997,1,2,1,121,Others,False
17247,1,15,1,282.19,5.130727272727273,4,2,1,421,Loyal,False
17248,1,120,1,318.65,4.618115942028985,2,2,2,222,Others,False
17250,2,4,2,384.52,6.7459649122807015,4,3,2,432,Loyal,True
17251,1,363,1,283.28000000000003,7.263589743589744,1,2,1,121,Others,False
17252,2,117,2,353.86,4.067356321839081,2,3,2,232,Others,True
17253,1,18,1,178.26,9.903333333333332,4,2,1,421,Loyal,False
17254,2,5,2,272.44,2.4325,4,3,1,431,Loyal,True
17255,2,41,2,298.41,3.825769230769231,3,3,1,331,Others,True
17256,2,107,2,240.0,15.0,2,3,1,231,Others,True
17259,2,148,2,603.37,4.865887096774194,1,3,2,132,Others,True
17262,5,52,5,1253.3600000000001,104.44666666666667,2,4,3,243,Others,True
17263,1,208,1,63.440000000000005,2.7582608695652175,1,2,1,121,Others,False
17265,2,139,2,562.9,4.432283464566929,2,3,2,232,Others,True
17266,3,2,3,310.64,3.883,4,3,2,432,Loyal,True
17267,2,127,2,317.62,8.358421052631579,2,3,2,232,Others,True
17268,4,108,4,763.64,127.27333333333333,2,3,3,233,Others,True
17272,4,42,4,2148.63,18.847631578947368,3,3,4,334,Loyal,True
17274,1,35,1,111.97999999999999,4.147407407407407,3,2,1,321,Others,False
17277,2,228,2,1065.3500000000001,15.43985507246377,1,3,3,133,Others,True
17278,1,241,1,246.04,16.402666666666665,1,2,1,121,Others,False
17279,1,58,1,187.82999999999998,20.869999999999997,2,2,1,221,Others,False
17282,3,130,3,1703.41,18.121382978723407,2,3,4,234,Others,True
17284,6,60,6,1652.58,5.659520547945205,2,4,3,243,Others,True
17286,1,22,1,153.92,3.420444444444444,3,2,1,321,Others,False
17287,7,26,7,1064.11,8.581532258064515,3,4,3,343,Loyal,True
17288,7,9,7,1419.73,9.998098591549295,4,4,3,443,Loyal,True
17289,3,32,3,944.41,8.508198198198198,3,3,3,333,Loyal,True
17290,2,4,2,525.24,5.149411764705882,4,3,2,432,Loyal,True
17291,1,308,1,550.8000000000001,550.8000000000001,1,2,2,122,Others,False
17293,9,8,9,1875.1100000000001,13.889703703703704,4,4,4,444,Loyal,True
17295,3,29,3,556.95,8.071739130434784,3,3,2,332,Others,True
17297,1,17,1,131.78,2.583921568627451,4,2,1,421,Loyal,False
17298,2,101,2,498.42,16.614,2,3,2,232,Others,True
17299,4,12,4,669.11,11.738771929824562,4,3,2,432,Loyal,True
17301,1,21,1,197.63,2.994393939393939,3,2,1,321,Others,False
17302,5,15,5,1135.63,14.375063291139242,4,4,3,443,Loyal,True
17303,1,361,1,250.04,4.717735849056604,1,2,1,121,Others,False
17306,19,11,19,8631.31,130.77742424242425,4,4,4,444,Loyal,True
17309,1,95,1,82.75,6.895833333333333,2,2,1,221,Others,False
17311,2,78,2,1384.85,25.179090909090906,2,3,3,233,Others,True
17312,3,139,3,644.3,46.021428571428565,2,3,2,232,Others,True
17313,1,31,1,2328.84,97.03500000000001,3,2,4,324,Others,False
17314,8,25,8,2527.92,19.297099236641223,3,4,4,344,Loyal,True
17315,38,2,38,6292.26,13.302875264270613,4,4,4,444,Loyal,True
17317,3,46,3,2600.34,288.9266666666667,3,3,4,334,Loyal,True
17320,3,100,3,1200.6200000000001,16.446849315068494,2,3,3,233,Others,True
17321,2,8,2,700.86,6.550093457943925,4,3,3,433,Loyal,True
17323,7,15,7,921.07,4.6053500000000005,4,4,3,443,Loyal,True
17324,4,18,4,990.23,19.8046,4,3,3,433,Loyal,True
17325,1,280,1,96.8,16.133333333333333,1,2,1,121,Others,False
17329,2,14,2,523.11,15.851818181818182,4,3,2,432,Loyal,True
17330,2,23,2,363.9,60.65,3,3,2,332,Others,True
17331,1,124,1,175.2,175.2,2,2,1,221,Others,False
17333,1,86,1,494.25,17.651785714285715,2,2,2,222,Others,False
17334,2,302,2,307.02,27.91090909090909,1,3,1,131,Others,True
17337,4,151,4,2027.8700000000001,3.7345672191528547,1,3,4,134,Others,True
17338,8,17,8,6643.93,8.8232802124834,4,4,4,444,Loyal,True
17339,2,94,2,243.36,27.040000000000003,2,3,1,231,Others,True
17340,11,30,11,12353.29,30.352063882063884,3,4,4,344,Loyal,True
17341,3,157,3,781.36,4.2697267759562845,1,3,3,133,Others,True
17343,1,355,1,193.64,11.390588235294118,1,2,1,121,Others,False
17344,1,46,1,160.57,5.0178125,3,2,1,321,Others,False
17345,4,15,4,537.74,6.180919540229885,4,3,2,432,Loyal,True
17346,15,4,15,2676.56,5.35312,4,4,4,444,Loyal,True
17347,1,86,1,228.96,228.96,2,2,1,221,Others,False
17348,5,15,5,1159.52,5.393116279069767,4,4,3,443,Loyal,True
17349,1,179,1,110.75,12.305555555555555,1,2,1,121,Others,False
17350,4,8,4,1286.07,18.113661971830986,4,3,3,433,Loyal,True
17351,3,36,3,587.15,21.746296296296297,3,3,2,332,Others,True
17353,2,129,2,1740.0,217.5,2,3,4,234,Others,True
17354,1,51,1,1393.06,87.06625,3,2,3,323,Others,False
17356,1,312,1,178.22,9.38,1,2,1,121,Others,False
17357,2,24,2,388.14,8.625333333333334,3,3,2,332,Others,True
17358,2,303,2,365.85,6.200847457627119,1,3,2,132,Others,True
17359,1,11,1,127.86,8.524,4,2,1,421,Loyal,False
17360,3,17,3,585.79,4.43780303030303,4,3,2,432,Loyal,True
17361,3,49,3,488.2,16.834482758620688,3,3,2,332,Others,True
17362,2,239,2,312.23,8.920857142857143,1,3,2,132,Others,True
17364,11,1,11,4481.18,10.903114355231144,4,4,4,444,Loyal,True
17365,8,13,8,4801.56,10.259743589743591,4,4,4,444,Loyal,True
17367,1,238,1,168.4,4.952941176470588,1,2,1,121,Others,False
17368,8,23,8,1912.67,17.231261261261263,3,4,4,344,Loyal,True
17370,4,73,4,446.18,13.520606060606061,2,3,2,232,Others,True
17371,3,17,3,423.89,4.872298850574713,4,3,2,432,Loyal,True
17372,8,41,8,1342.68,5.30703557312253,3,4,3,343,Loyal,True
17373,4,40,4,646.92,11.349473684210526,3,3,2,332,Others,True
17374,2,219,2,495.77,17.706071428571427,1,3,2,132,Others,True
17375,3,199,3,400.1,5.798550724637681,1,3,2,132,Others,True
17376,2,71,2,203.2,8.466666666666667,2,3,1,231,Others,True
17377,20,24,20,4100.92,9.810813397129186,3,4,4,344,Loyal,True
17379,1,11,1,404.66,4.875421686746988,4,2,2,422,Loyal,False
17381,29,9,29,20275.61,186.01477064220185,4,4,4,444,Loyal,True
17382,1,65,1,65.4,32.7,2,2,1,221,Others,False
17383,1,4,1,199.29,3.9076470588235295,4,2,1,421,Loyal,False
17384,2,19,2,336.4,22.426666666666666,3,3,2,332,Others,True
17385,1,15,1,261.11,5.555531914893617,4,2,1,421,Loyal,False
17386,6,8,6,2686.42,95.94357142857143,4,4,4,444,Loyal,True
17387,2,20,2,784.11,10.052692307692308,3,3,3,333,Loyal,True
17388,4,78,4,1259.56,83.97066666666666,2,3,3,233,Others,True
17389,34,1,34,31833.68,149.45389671361502,4,4,4,444,Loyal,True
17391,2,164,2,508.8,169.6,1,3,2,132,Others,True
17392,2,307,2,457.91,7.385645161290323,1,3,2,132,Others,True
17394,1,219,1,203.86999999999998,50.967499999999994,1,2,1,121,Others,False
17396,8,39,8,7330.8,271.5111111111111,3,4,4,344,Loyal,True
17397,2,22,2,696.41,7.569673913043478,3,3,3,333,Loyal,True
17398,3,115,3,653.38,17.19421052631579,2,3,2,232,Others,True
17400,5,126,5,2129.96,9.99981220657277,2,4,4,244,Others,True
17402,13,5,13,2633.85,44.641525423728815,4,4,4,444,Loyal,True
17403,1,36,1,281.62,8.533939393939393,3,2,1,321,Others,False
17404,15,4,15,31906.82,161.14555555555555,4,4,4,444,Loyal,True
17405,3,1,3,1031.41,12.578170731707319,4,3,3,433,Loyal,True
17406,3,333,3,2200.42,19.47274336283186,1,3,4,134,Others,True
17408,1,163,1,32.65,16.325,1,2,1,121,Others,False
17409,2,185,2,771.85,59.37307692307692,1,3,3,133,Others,True
17410,5,16,5,1214.72,18.98,4,4,3,443,Loyal,True
17411,3,12,3,778.94,18.998536585365855,4,3,3,433,Loyal,True
17412,7,3,7,1258.06,19.061515151515152,4,4,3,443,Loyal,True
17414,2,44,2,778.0,129.66666666666666,3,3,3,333,Loyal,True
17415,1,80,1,507.84,36.27428571428571,2,2,2,222,Others,False
17416,7,30,7,6893.42,25.626096654275095,3,4,4,344,Loyal,True
17418,2,42,2,463.46000000000004,15.448666666666668,3,3,2,332,Others,True
17419,12,11,12,4226.57,20.517330097087378,4,4,4,444,Loyal,True
17420,3,50,3,598.83,19.961000000000002,3,3,2,332,Others,True
17422,6,16,6,1979.37,16.917692307692306,4,4,4,444,Loyal,True
17423,2,46,2,698.41,26.861923076923077,3,3,3,333,Loyal,True
17425,2,19,2,759.17,17.655116279069766,3,3,3,333,Loyal,True
17426,6,8,6,5037.26,18.58767527675277,4,4,4,444,Loyal,True
17427,1,72,1,100.8,50.4,2,2,1,221,Others,False
17428,28,1,28,17256.85,52.61234756097561,4,4,4,444,Loyal,True
17429,3,128,3,524.9200000000001,13.459487179487182,2,3,2,232,Others,True
17430,2,33,2,265.76,18.982857142857142,3,3,1,331,Others,True
17431,1,313,1,403.3,9.37906976744186,1,2,2,122,Others,False
17432,2,18,2,365.76,7.62,4,3,2,432,Loyal,True
17433,1,88,1,303.15999999999997,5.6140740740740736,2,2,1,221,Others,False
17434,7,2,7,2373.82,17.715074626865672,4,4,4,444,Loyal,True
17436,2,2,2,216.29999999999998,24.03333333333333,4,3,1,431,Loyal,True
17438,1,254,1,388.45000000000005,22.85,1,2,2,122,Others,False
17440,3,157,3,186.42000000000002,37.284000000000006,1,3,1,131,Others,True
17442,6,37,6,2248.56,16.656,3,4,4,344,Loyal,True
17443,1,220,1,534.24,534.24,1,2,2,122,Others,False
17444,3,148,3,2940.04,21.778074074074073,1,3,4,134,Others,True
17446,2,177,2,120.9,13.433333333333334,1,3,1,131,Others,True
17447,2,40,2,541.53,15.042499999999999,3,3,2,332,Others,True
17449,7,2,7,2520.86,9.10057761732852,4,4,4,444,Loyal,True
17450,46,8,46,194550.79,577.3020474777448,4,4,4,444,Loyal,True
17451,7,1,7,1721.4,17.214000000000002,4,4,4,444,Loyal,True
17453,2,18,2,486.71999999999997,25.616842105263157,4,3,2,432,Loyal,True
17454,4,192,4,517.53,8.484098360655738,1,3,2,132,Others,True
17455,1,204,1,131.7,16.4625,1,2,1,121,Others,False
17456,1,365,1,249.86,14.69764705882353,1,2,1,121,Others,False
17457,5,127,5,1737.7,91.4578947368421,2,4,4,244,Others,True
17458,1,15,1,316.5,5.861111111111111,4,2,2,422,Loyal,False
17459,2,43,2,657.3,5.921621621621621,3,3,2,332,Others,True
17460,6,94,6,622.4300000000001,21.463103448275863,2,4,2,242,Others,True
17461,3,23,3,757.46,6.823963963963965,3,3,3,333,Loyal,True
17462,2,60,2,675.69,25.025555555555556,2,3,3,233,Others,True
17463,5,16,5,1896.41,8.820511627906978,4,4,4,444,Loyal,True
17464,1,158,1,289.96000000000004,32.21777777777778,1,2,1,121,Others,False
17466,2,10,2,763.28,18.61658536585366,4,3,3,433,Loyal,True
17468,2,10,2,137.0,27.4,4,3,1,431,Loyal,True
17469,5,16,5,1870.97,21.261022727272728,4,4,4,444,Loyal,True
17470,5,45,5,1125.07,14.423974358974359,3,4,3,343,Loyal,True
17472,3,191,3,710.29,3.9242541436464085,1,3,3,133,Others,True
17475,1,79,1,194.37,13.883571428571429,2,2,1,221,Others,False
17480,1,78,1,511.82,17.64896551724138,2,2,2,222,Others,False
17481,4,4,4,1255.59,15.312073170731706,4,3,3,433,Loyal,True
17483,3,65,3,414.04,19.716190476190476,2,3,2,232,Others,True
17486,1,261,1,396.87,16.53625,1,2,2,122,Others,False
17489,2,59,2,376.64,12.987586206896552,2,3,2,232,Others,True
17490,7,1,7,2092.32,27.530526315789476,4,4,4,444,Loyal,True
17491,10,1,10,3558.87,32.65018348623853,4,4,4,444,Loyal,True
17492,1,248,1,374.57,31.214166666666667,1,2,2,122,Others,False
17495,2,8,2,497.56,18.42814814814815,4,3,2,432,Loyal,True
17496,1,359,1,271.05,27.105,1,2,1,121,Others,False
17498,1,76,1,272.22,16.01294117647059,2,2,1,221,Others,False
17499,1,290,1,622.88,15.572,1,2,2,122,Others,False
17500,3,17,3,1138.0,227.6,4,3,3,433,Loyal,True
17501,2,221,2,288.6,16.033333333333335,1,3,1,131,Others,True
17502,4,9,4,689.1,24.610714285714288,4,3,3,433,Loyal,True
17503,2,3,2,558.96,14.709473684210527,4,3,2,432,Loyal,True
17504,9,206,9,2997.0299999999997,23.598661417322834,1,4,4,144,Others,True
17505,2,162,2,1145.84,22.035384615384615,1,3,3,133,Others,True
17506,1,76,1,302.2,21.585714285714285,2,2,1,221,Others,False
17507,2,262,2,605.58,6.881590909090909,1,3,2,132,Others,True
17508,1,281,1,387.31,17.605,1,2,2,122,Others,False
17509,8,58,8,6115.14,16.708032786885248,2,4,4,244,Others,True
17510,1,25,1,308.48,15.424000000000001,3,2,2,322,Others,False
17511,31,3,31,91062.38,94.5611422637591,4,4,4,444,Loyal,True
17512,10,29,10,2924.9900000000002,27.85704761904762,3,4,4,344,Loyal,True
17513,1,72,1,513.2,85.53333333333335,2,2,2,222,Others,False
17514,1,128,1,208.65,5.2162500000000005,2,2,1,221,Others,False
17515,4,31,4,639.02,7.345057471264368,3,3,2,332,Others,True
17516,5,15,5,768.08,5.606423357664234,4,4,3,443,Loyal,True
17517,1,309,1,153.94,13.994545454545454,1,2,1,121,Others,False
17519,6,17,6,1844.02,22.488048780487805,4,4,4,444,Loyal,True
17520,1,54,1,546.81,18.226999999999997,2,2,2,222,Others,False
17521,3,30,3,723.2099999999999,16.07133333333333,3,3,3,333,Loyal,True
17522,5,2,5,1070.71,14.667260273972603,4,4,3,443,Loyal,True
17523,4,11,4,652.74,19.78,4,3,2,432,Loyal,True
17524,1,361,1,145.0,24.166666666666668,1,2,1,121,Others,False
17525,1,360,1,422.70000000000005,46.96666666666667,1,2,2,122,Others,False
17526,4,5,4,1195.8999999999999,62.942105263157885,4,3,3,433,Loyal,True
17527,4,54,4,939.37,19.98659574468085,2,3,3,233,Others,True
17528,8,1,8,3628.5,14.34189723320158,4,4,4,444,Loyal,True
17530,10,1,10,2385.0,6.053299492385787,4,4,4,444,Loyal,True
17531,1,190,1,296.7,21.192857142857143,1,2,1,121,Others,False
17534,1,54,1,223.36,24.817777777777778,2,2,1,221,Others,False
17535,1,280,1,164.4,12.646153846153847,1,2,1,121,Others,False
17536,1,177,1,76.5,25.5,1,2,1,121,Others,False
17537,2,30,2,897.62,11.968266666666667,3,3,3,333,Loyal,True
17538,1,26,1,98.42,10.935555555555556,3,2,1,321,Others,False
17540,2,25,2,578.9,23.156,3,3,2,332,Others,True
17542,1,270,1,170.75,6.83,1,2,1,121,Others,False
17545,3,43,3,645.96,4.454896551724138,3,3,2,332,Others,True
17548,1,234,1,103.3,20.66,1,2,1,121,Others,False
17549,2,24,2,148.86,24.810000000000002,3,3,1,331,Others,True
17550,3,197,3,267.16,6.360952380952382,1,3,1,131,Others,True
17551,1,359,1,306.84,7.1358139534883716,1,2,1,121,Others,False
17552,4,60,4,930.41,18.987959183673468,2,3,3,233,Others,True
17553,1,130,1,1487.6,743.8,2,2,3,223,Others,False
17554,5,1,5,1952.45,22.18693181818182,4,4,4,444,Loyal,True
17555,2,20,2,483.26,4.559056603773585,3,3,2,332,Others,True
17556,1,206,1,157.9,26.316666666666666,1,2,1,121,Others,False
17557,3,14,3,541.46,15.92529411764706,4,3,2,432,Loyal,True
17560,5,95,5,854.95,31.664814814814818,2,4,3,243,Others,True
17561,1,19,1,167.62,3.643913043478261,3,2,1,321,Others,False
17562,7,14,7,1122.38,17.81555555555556,4,4,3,443,Loyal,True
17564,3,24,3,454.01,9.265510204081632,3,3,2,332,Others,True
17566,2,8,2,901.21,5.929013157894737,4,3,3,433,Loyal,True
17567,8,7,8,4331.48,26.251393939393935,4,4,4,444,Loyal,True
17569,1,332,1,344.14,11.866896551724137,1,2,2,122,Others,False
17571,4,50,4,1498.51,5.0117391304347825,3,3,3,333,Loyal,True
17572,4,71,4,226.75000000000003,18.895833333333336,2,3,1,231,Others,True
17573,3,29,3,380.6,15.224,3,3,2,332,Others,True
17574,1,243,1,185.65,23.20625,1,2,1,121,Others,False
17576,19,8,19,3622.68,8.814306569343065,4,4,4,444,Loyal,True
17578,1,218,1,143.45999999999998,28.691999999999997,1,2,1,121,Others,False
17579,3,5,3,448.90000000000003,8.978000000000002,4,3,2,432,Loyal,True
17580,3,253,3,215.72,4.793777777777778,1,3,1,131,Others,True
17581,25,1,25,11045.04,25.102363636363638,4,4,4,444,Loyal,True
17582,1,236,1,175.27,6.043793103448277,1,2,1,121,Others,False
17584,2,7,2,1242.3,35.494285714285716,4,3,3,433,Loyal,True
17585,4,109,4,1133.07,5.294719626168224,2,3,3,233,Others,True
17588,3,100,3,1240.2,53.92173913043479,2,3,3,233,Others,True
17589,4,60,4,2404.17,9.502648221343874,2,3,4,234,Others,True
17590,3,2,3,1479.22,7.359303482587065,4,3,3,433,Loyal,True
17591,7,73,7,2225.9700000000003,13.409457831325303,2,4,4,244,Others,True
17593,5,4,5,3927.34,18.438215962441316,4,4,4,444,Loyal,True
17594,2,85,2,993.18,19.863599999999998,2,3,3,233,Others,True
17595,2,12,2,388.79,4.68421686746988,4,3,2,432,Loyal,True
17596,7,23,7,2827.93,10.473814814814814,3,4,4,344,Loyal,True
17597,1,214,1,2044.3700000000001,37.17036363636364,1,2,4,124,Others,False
17600,1,18,1,161.67000000000002,12.436153846153847,4,2,1,421,Loyal,False
17601,1,239,1,116.00999999999999,12.889999999999999,1,2,1,121,Others,False
17602,6,2,6,5102.97,9.11244642857143,4,4,4,444,Loyal,True
17603,1,78,1,394.72,35.88363636363636,2,2,2,222,Others,False
17604,2,217,2,309.36,4.91047619047619,1,3,2,132,Others,True
17608,2,33,2,193.42,3.2783050847457624,3,3,1,331,Others,True
17609,5,41,5,1112.22,4.692911392405064,3,4,3,343,Loyal,True
17611,15,7,15,3984.22,6.9170486111111105,4,4,4,444,Loyal,True
17612,6,53,6,2048.45,15.173703703703703,2,4,4,244,Others,True
17613,14,23,14,4559.150000000001,14.612660256410258,3,4,4,344,Loyal,True
17614,1,57,1,390.07,3.9007,2,2,2,222,Others,False
17615,3,130,3,329.6,23.542857142857144,2,3,2,232,Others,True
17616,3,174,3,571.1999999999999,190.39999999999998,1,3,2,132,Others,True
